"Escuela_ID";"CURSO_NORMALIZADO";"Total_Alumnos_por_Escuela_ID_y_CURSO_NORMALIZADO";"DESEMPEÑO";"Total_Alumnos_por_Tipo_de_Desempeño";"Desempeño_por_Escuela_CURSO_NORMALIZADO"
"514";"7°";"83";"Básico";"23";"27.71"
"514";"7°";"83";"Crítico";"27";"32.53"
"514";"7°";"83";"Medio";"32";"38.55"
"552";"2°";"63";"Básico";"6";"9.52"
"552";"2°";"63";"Crítico";"53";"84.13"
"552";"2°";"63";"Medio";"4";"6.35"
"552";"3°";"60";"Avanzado";"4";"6.67"
"552";"3°";"60";"Básico";"20";"33.33"
"552";"3°";"60";"Crítico";"28";"46.67"
"552";"3°";"60";"Medio";"8";"13.33"
"552";"4°";"61";"Avanzado";"9";"14.75"
"552";"4°";"61";"Básico";"12";"19.67"
"552";"4°";"61";"Crítico";"23";"37.7"
"552";"4°";"61";"Medio";"17";"27.87"
"552";"5°";"38";"Básico";"10";"26.32"
"552";"5°";"38";"Crítico";"20";"52.63"
"552";"5°";"38";"Medio";"8";"21.05"
"552";"6°";"53";"Avanzado";"2";"3.77"
"552";"6°";"53";"Básico";"12";"22.64"
"552";"6°";"53";"Crítico";"21";"39.62"
"552";"6°";"53";"Medio";"18";"33.96"
"552";"7°";"52";"Avanzado";"3";"5.77"
"552";"7°";"52";"Básico";"11";"21.15"
"552";"7°";"52";"Crítico";"28";"53.85"
"552";"7°";"52";"Medio";"10";"19.23"
"582";"2°";"51";"Básico";"8";"15.69"
"582";"2°";"51";"Crítico";"41";"80.39"
"582";"2°";"51";"Medio";"2";"3.92"
"582";"3°";"64";"Avanzado";"7";"10.94"
"582";"3°";"64";"Básico";"21";"32.81"
"582";"3°";"64";"Crítico";"16";"25.0"
"582";"3°";"64";"Medio";"20";"31.25"
"582";"4°";"55";"Avanzado";"11";"20.0"
"582";"4°";"55";"Básico";"18";"32.73"
"582";"4°";"55";"Crítico";"6";"10.91"
"582";"4°";"55";"Medio";"20";"36.36"
"582";"5°";"54";"Avanzado";"7";"12.96"
"582";"5°";"54";"Básico";"16";"29.63"
"582";"5°";"54";"Crítico";"15";"27.78"
"582";"5°";"54";"Medio";"16";"29.63"
"582";"6°";"58";"Avanzado";"15";"25.86"
"582";"6°";"58";"Básico";"13";"22.41"
"582";"6°";"58";"Crítico";"8";"13.79"
"582";"6°";"58";"Medio";"22";"37.93"
"582";"7°";"48";"Avanzado";"4";"8.33"
"582";"7°";"48";"Básico";"13";"27.08"
"582";"7°";"48";"Crítico";"7";"14.58"
"582";"7°";"48";"Medio";"24";"50.0"
"621";"2°";"48";"Básico";"1";"2.08"
"621";"2°";"48";"Crítico";"47";"97.92"
"621";"3°";"26";"Básico";"4";"15.38"
"621";"3°";"26";"Crítico";"21";"80.77"
"621";"3°";"26";"Medio";"1";"3.85"
"621";"4°";"23";"Básico";"5";"21.74"
"621";"4°";"23";"Crítico";"17";"73.91"
"621";"4°";"23";"Medio";"1";"4.35"
"621";"5°";"25";"Básico";"5";"20.0"
"621";"5°";"25";"Crítico";"19";"76.0"
"621";"5°";"25";"Medio";"1";"4.0"
"621";"6°";"32";"Básico";"9";"28.12"
"621";"6°";"32";"Crítico";"22";"68.75"
"621";"6°";"32";"Medio";"1";"3.12"
"621";"7°";"22";"Básico";"2";"9.09"
"621";"7°";"22";"Crítico";"18";"81.82"
"621";"7°";"22";"Medio";"2";"9.09"
"989";"1°";"195";"Avanzado";"42";"21.54"
"989";"1°";"195";"Básico";"24";"12.31"
"989";"1°";"195";"Crítico";"14";"7.18"
"989";"1°";"195";"Medio";"115";"58.97"
"989";"2°";"211";"Avanzado";"46";"21.8"
"989";"2°";"211";"Básico";"50";"23.7"
"989";"2°";"211";"Crítico";"23";"10.9"
"989";"2°";"211";"Medio";"92";"43.6"
"989";"3°";"215";"Avanzado";"46";"21.4"
"989";"3°";"215";"Básico";"43";"20.0"
"989";"3°";"215";"Crítico";"44";"20.47"
"989";"3°";"215";"Medio";"82";"38.14"
"989";"4°";"186";"Avanzado";"40";"21.51"
"989";"4°";"186";"Básico";"39";"20.97"
"989";"4°";"186";"Crítico";"14";"7.53"
"989";"4°";"186";"Medio";"93";"50.0"
"989";"5°";"185";"Avanzado";"33";"17.84"
"989";"5°";"185";"Básico";"49";"26.49"
"989";"5°";"185";"Crítico";"36";"19.46"
"989";"5°";"185";"Medio";"67";"36.22"
"990";"1°";"119";"Avanzado";"9";"7.56"
"990";"1°";"119";"Básico";"19";"15.97"
"990";"1°";"119";"Crítico";"9";"7.56"
"990";"1°";"119";"Medio";"82";"68.91"
"990";"2°";"126";"Avanzado";"22";"17.46"
"990";"2°";"126";"Básico";"37";"29.37"
"990";"2°";"126";"Crítico";"12";"9.52"
"990";"2°";"126";"Medio";"55";"43.65"
"990";"3°";"116";"Avanzado";"2";"1.72"
"990";"3°";"116";"Básico";"23";"19.83"
"990";"3°";"116";"Crítico";"36";"31.03"
"990";"3°";"116";"Medio";"55";"47.41"
"990";"4°";"89";"Avanzado";"10";"11.24"
"990";"4°";"89";"Básico";"28";"31.46"
"990";"4°";"89";"Crítico";"9";"10.11"
"990";"4°";"89";"Medio";"42";"47.19"
"990";"5°";"94";"Avanzado";"5";"5.32"
"990";"5°";"94";"Básico";"49";"52.13"
"990";"5°";"94";"Crítico";"19";"20.21"
"990";"5°";"94";"Medio";"21";"22.34"
"990";"6°";"93";"Avanzado";"4";"4.3"
"990";"6°";"93";"Básico";"38";"40.86"
"990";"6°";"93";"Crítico";"23";"24.73"
"990";"6°";"93";"Medio";"28";"30.11"
"991";"1°";"156";"Avanzado";"21";"13.46"
"991";"1°";"156";"Básico";"9";"5.77"
"991";"1°";"156";"Crítico";"23";"14.74"
"991";"1°";"156";"Medio";"103";"66.03"
"991";"2°";"179";"Avanzado";"16";"8.94"
"991";"2°";"179";"Básico";"58";"32.4"
"991";"2°";"179";"Crítico";"24";"13.41"
"991";"2°";"179";"Medio";"81";"45.25"
"991";"3°";"155";"Avanzado";"43";"27.74"
"991";"3°";"155";"Básico";"24";"15.48"
"991";"3°";"155";"Crítico";"21";"13.55"
"991";"3°";"155";"Medio";"67";"43.23"
"991";"4°";"125";"Avanzado";"16";"12.8"
"991";"4°";"125";"Básico";"28";"22.4"
"991";"4°";"125";"Crítico";"22";"17.6"
"991";"4°";"125";"Medio";"59";"47.2"
"991";"5°";"117";"Avanzado";"6";"5.13"
"991";"5°";"117";"Básico";"33";"28.21"
"991";"5°";"117";"Crítico";"17";"14.53"
"991";"5°";"117";"Medio";"61";"52.14"
"991";"6°";"105";"Avanzado";"1";"0.95"
"991";"6°";"105";"Básico";"21";"20.0"
"991";"6°";"105";"Crítico";"12";"11.43"
"991";"6°";"105";"Medio";"71";"67.62"
"993";"1°";"161";"Avanzado";"27";"16.77"
"993";"1°";"161";"Básico";"39";"24.22"
"993";"1°";"161";"Crítico";"29";"18.01"
"993";"1°";"161";"Medio";"66";"40.99"
"993";"2°";"169";"Avanzado";"12";"7.1"
"993";"2°";"169";"Básico";"44";"26.04"
"993";"2°";"169";"Crítico";"57";"33.73"
"993";"2°";"169";"Medio";"56";"33.14"
"993";"3°";"131";"Avanzado";"8";"6.11"
"993";"3°";"131";"Básico";"37";"28.24"
"993";"3°";"131";"Crítico";"65";"49.62"
"993";"3°";"131";"Medio";"21";"16.03"
"993";"4°";"115";"Avanzado";"6";"5.22"
"993";"4°";"115";"Básico";"39";"33.91"
"993";"4°";"115";"Crítico";"39";"33.91"
"993";"4°";"115";"Medio";"31";"26.96"
"993";"5°";"79";"Avanzado";"1";"1.27"
"993";"5°";"79";"Básico";"25";"31.65"
"993";"5°";"79";"Crítico";"37";"46.84"
"993";"5°";"79";"Medio";"16";"20.25"
"993";"6°";"65";"Avanzado";"3";"4.62"
"993";"6°";"65";"Básico";"22";"33.85"
"993";"6°";"65";"Crítico";"35";"53.85"
"993";"6°";"65";"Medio";"5";"7.69"
"997";"1°";"166";"Crítico";"166";"100.0"
"997";"2°";"170";"Avanzado";"14";"8.24"
"997";"2°";"170";"Básico";"64";"37.65"
"997";"2°";"170";"Crítico";"52";"30.59"
"997";"2°";"170";"Medio";"40";"23.53"
"997";"3°";"150";"Avanzado";"6";"4.0"
"997";"3°";"150";"Básico";"30";"20.0"
"997";"3°";"150";"Crítico";"102";"68.0"
"997";"3°";"150";"Medio";"12";"8.0"
"997";"4°";"134";"Avanzado";"3";"2.24"
"997";"4°";"134";"Básico";"34";"25.37"
"997";"4°";"134";"Crítico";"80";"59.7"
"997";"4°";"134";"Medio";"17";"12.69"
"997";"5°";"85";"Básico";"17";"20.0"
"997";"5°";"85";"Crítico";"56";"65.88"
"997";"5°";"85";"Medio";"12";"14.12"
"1004";"1°";"195";"Avanzado";"59";"30.26"
"1004";"1°";"195";"Básico";"15";"7.69"
"1004";"1°";"195";"Crítico";"10";"5.13"
"1004";"1°";"195";"Medio";"111";"56.92"
"1004";"2°";"208";"Avanzado";"44";"21.15"
"1004";"2°";"208";"Básico";"44";"21.15"
"1004";"2°";"208";"Crítico";"10";"4.81"
"1004";"2°";"208";"Medio";"110";"52.88"
"1004";"3°";"202";"Avanzado";"26";"12.87"
"1004";"3°";"202";"Básico";"42";"20.79"
"1004";"3°";"202";"Crítico";"20";"9.9"
"1004";"3°";"202";"Medio";"114";"56.44"
"1004";"4°";"180";"Avanzado";"36";"20.0"
"1004";"4°";"180";"Básico";"46";"25.56"
"1004";"4°";"180";"Crítico";"18";"10.0"
"1004";"4°";"180";"Medio";"80";"44.44"
"1004";"5°";"156";"Avanzado";"20";"12.82"
"1004";"5°";"156";"Básico";"37";"23.72"
"1004";"5°";"156";"Crítico";"22";"14.1"
"1004";"5°";"156";"Medio";"77";"49.36"
"1004";"6°";"144";"Avanzado";"68";"47.22"
"1004";"6°";"144";"Básico";"10";"6.94"
"1004";"6°";"144";"Crítico";"25";"17.36"
"1004";"6°";"144";"Medio";"41";"28.47"
"1008";"1°";"136";"Avanzado";"18";"13.24"
"1008";"1°";"136";"Básico";"36";"26.47"
"1008";"1°";"136";"Crítico";"19";"13.97"
"1008";"1°";"136";"Medio";"63";"46.32"
"1008";"2°";"142";"Avanzado";"16";"11.27"
"1008";"2°";"142";"Básico";"37";"26.06"
"1008";"2°";"142";"Crítico";"44";"30.99"
"1008";"2°";"142";"Medio";"45";"31.69"
"1008";"3°";"139";"Avanzado";"9";"6.47"
"1008";"3°";"139";"Básico";"34";"24.46"
"1008";"3°";"139";"Crítico";"39";"28.06"
"1008";"3°";"139";"Medio";"57";"41.01"
"1008";"4°";"111";"Avanzado";"10";"9.01"
"1008";"4°";"111";"Básico";"32";"28.83"
"1008";"4°";"111";"Crítico";"39";"35.14"
"1008";"4°";"111";"Medio";"30";"27.03"
"1008";"5°";"86";"Avanzado";"2";"2.33"
"1008";"5°";"86";"Básico";"28";"32.56"
"1008";"5°";"86";"Crítico";"40";"46.51"
"1008";"5°";"86";"Medio";"16";"18.6"
"1008";"6°";"71";"Avanzado";"5";"7.04"
"1008";"6°";"71";"Básico";"22";"30.99"
"1008";"6°";"71";"Crítico";"17";"23.94"
"1008";"6°";"71";"Medio";"27";"38.03"
"1010";"1°";"96";"Avanzado";"13";"13.54"
"1010";"1°";"96";"Básico";"17";"17.71"
"1010";"1°";"96";"Crítico";"23";"23.96"
"1010";"1°";"96";"Medio";"43";"44.79"
"1010";"2°";"115";"Avanzado";"15";"13.04"
"1010";"2°";"115";"Básico";"33";"28.7"
"1010";"2°";"115";"Crítico";"37";"32.17"
"1010";"2°";"115";"Medio";"30";"26.09"
"1010";"3°";"86";"Avanzado";"10";"11.63"
"1010";"3°";"86";"Básico";"28";"32.56"
"1010";"3°";"86";"Crítico";"20";"23.26"
"1010";"3°";"86";"Medio";"28";"32.56"
"1010";"4°";"87";"Avanzado";"3";"3.45"
"1010";"4°";"87";"Básico";"26";"29.89"
"1010";"4°";"87";"Crítico";"41";"47.13"
"1010";"4°";"87";"Medio";"17";"19.54"
"1010";"5°";"72";"Avanzado";"2";"2.78"
"1010";"5°";"72";"Básico";"24";"33.33"
"1010";"5°";"72";"Crítico";"39";"54.17"
"1010";"5°";"72";"Medio";"7";"9.72"
"1010";"6°";"38";"Avanzado";"1";"2.63"
"1010";"6°";"38";"Básico";"13";"34.21"
"1010";"6°";"38";"Crítico";"13";"34.21"
"1010";"6°";"38";"Medio";"11";"28.95"
"1012";"1°";"124";"Avanzado";"25";"20.16"
"1012";"1°";"124";"Básico";"21";"16.94"
"1012";"1°";"124";"Crítico";"13";"10.48"
"1012";"1°";"124";"Medio";"65";"52.42"
"1012";"2°";"122";"Avanzado";"14";"11.48"
"1012";"2°";"122";"Básico";"42";"34.43"
"1012";"2°";"122";"Crítico";"20";"16.39"
"1012";"2°";"122";"Medio";"46";"37.7"
"1012";"3°";"110";"Avanzado";"8";"7.27"
"1012";"3°";"110";"Básico";"26";"23.64"
"1012";"3°";"110";"Crítico";"45";"40.91"
"1012";"3°";"110";"Medio";"31";"28.18"
"1012";"4°";"85";"Avanzado";"11";"12.94"
"1012";"4°";"85";"Básico";"23";"27.06"
"1012";"4°";"85";"Crítico";"23";"27.06"
"1012";"4°";"85";"Medio";"28";"32.94"
"1012";"5°";"74";"Avanzado";"3";"4.05"
"1012";"5°";"74";"Básico";"29";"39.19"
"1012";"5°";"74";"Crítico";"18";"24.32"
"1012";"5°";"74";"Medio";"24";"32.43"
"1015";"1°";"88";"Avanzado";"17";"19.32"
"1015";"1°";"88";"Básico";"14";"15.91"
"1015";"1°";"88";"Crítico";"18";"20.45"
"1015";"1°";"88";"Medio";"39";"44.32"
"1015";"2°";"90";"Avanzado";"7";"7.78"
"1015";"2°";"90";"Básico";"20";"22.22"
"1015";"2°";"90";"Crítico";"31";"34.44"
"1015";"2°";"90";"Medio";"32";"35.56"
"1015";"3°";"60";"Avanzado";"4";"6.67"
"1015";"3°";"60";"Básico";"17";"28.33"
"1015";"3°";"60";"Crítico";"23";"38.33"
"1015";"3°";"60";"Medio";"16";"26.67"
"1015";"4°";"53";"Avanzado";"1";"1.89"
"1015";"4°";"53";"Básico";"14";"26.42"
"1015";"4°";"53";"Crítico";"21";"39.62"
"1015";"4°";"53";"Medio";"17";"32.08"
"1015";"5°";"28";"Básico";"5";"17.86"
"1015";"5°";"28";"Crítico";"15";"53.57"
"1015";"5°";"28";"Medio";"8";"28.57"
"1022";"2°";"59";"Avanzado";"8";"13.56"
"1022";"2°";"59";"Básico";"16";"27.12"
"1022";"2°";"59";"Crítico";"21";"35.59"
"1022";"2°";"59";"Medio";"14";"23.73"
"1022";"3°";"59";"Avanzado";"8";"13.56"
"1022";"3°";"59";"Básico";"11";"18.64"
"1022";"3°";"59";"Crítico";"24";"40.68"
"1022";"3°";"59";"Medio";"16";"27.12"
"1022";"4°";"67";"Avanzado";"3";"4.48"
"1022";"4°";"67";"Básico";"22";"32.84"
"1022";"4°";"67";"Crítico";"22";"32.84"
"1022";"4°";"67";"Medio";"20";"29.85"
"1022";"5°";"44";"Avanzado";"1";"2.27"
"1022";"5°";"44";"Básico";"10";"22.73"
"1022";"5°";"44";"Crítico";"20";"45.45"
"1022";"5°";"44";"Medio";"13";"29.55"
"1022";"6°";"38";"Avanzado";"1";"2.63"
"1022";"6°";"38";"Básico";"14";"36.84"
"1022";"6°";"38";"Crítico";"13";"34.21"
"1022";"6°";"38";"Medio";"10";"26.32"
"1023";"1°";"231";"Avanzado";"23";"9.96"
"1023";"1°";"231";"Básico";"60";"25.97"
"1023";"1°";"231";"Crítico";"44";"19.05"
"1023";"1°";"231";"Medio";"104";"45.02"
"1023";"2°";"209";"Avanzado";"27";"12.92"
"1023";"2°";"209";"Básico";"59";"28.23"
"1023";"2°";"209";"Crítico";"45";"21.53"
"1023";"2°";"209";"Medio";"78";"37.32"
"1023";"3°";"226";"Avanzado";"10";"4.42"
"1023";"3°";"226";"Básico";"19";"8.41"
"1023";"3°";"226";"Crítico";"179";"79.2"
"1023";"3°";"226";"Medio";"18";"7.96"
"1023";"4°";"164";"Avanzado";"6";"3.66"
"1023";"4°";"164";"Básico";"23";"14.02"
"1023";"4°";"164";"Crítico";"104";"63.41"
"1023";"4°";"164";"Medio";"31";"18.9"
"1023";"5°";"143";"Avanzado";"11";"7.69"
"1023";"5°";"143";"Básico";"34";"23.78"
"1023";"5°";"143";"Crítico";"63";"44.06"
"1023";"5°";"143";"Medio";"35";"24.48"
"1023";"6°";"92";"Crítico";"91";"98.91"
"1023";"6°";"92";"Medio";"1";"1.09"
"1024";"1°";"99";"Avanzado";"5";"5.05"
"1024";"1°";"99";"Básico";"16";"16.16"
"1024";"1°";"99";"Crítico";"57";"57.58"
"1024";"1°";"99";"Medio";"21";"21.21"
"1024";"2°";"76";"Avanzado";"4";"5.26"
"1024";"2°";"76";"Básico";"6";"7.89"
"1024";"2°";"76";"Crítico";"56";"73.68"
"1024";"2°";"76";"Medio";"10";"13.16"
"1024";"3°";"63";"Crítico";"63";"100.0"
"1026";"1°";"116";"Avanzado";"5";"4.31"
"1026";"1°";"116";"Básico";"34";"29.31"
"1026";"1°";"116";"Crítico";"18";"15.52"
"1026";"1°";"116";"Medio";"59";"50.86"
"1026";"2°";"127";"Avanzado";"5";"3.94"
"1026";"2°";"127";"Básico";"42";"33.07"
"1026";"2°";"127";"Crítico";"37";"29.13"
"1026";"2°";"127";"Medio";"43";"33.86"
"1026";"3°";"138";"Avanzado";"2";"1.45"
"1026";"3°";"138";"Básico";"39";"28.26"
"1026";"3°";"138";"Crítico";"69";"50.0"
"1026";"3°";"138";"Medio";"28";"20.29"
"1026";"4°";"72";"Básico";"48";"66.67"
"1026";"4°";"72";"Crítico";"14";"19.44"
"1026";"4°";"72";"Medio";"10";"13.89"
"1026";"5°";"81";"Básico";"38";"46.91"
"1026";"5°";"81";"Crítico";"39";"48.15"
"1026";"5°";"81";"Medio";"4";"4.94"
"1026";"6°";"77";"Básico";"26";"33.77"
"1026";"6°";"77";"Crítico";"37";"48.05"
"1026";"6°";"77";"Medio";"14";"18.18"
"1027";"1°";"71";"Avanzado";"4";"5.63"
"1027";"1°";"71";"Básico";"23";"32.39"
"1027";"1°";"71";"Crítico";"16";"22.54"
"1027";"1°";"71";"Medio";"28";"39.44"
"1027";"2°";"66";"Avanzado";"2";"3.03"
"1027";"2°";"66";"Básico";"28";"42.42"
"1027";"2°";"66";"Crítico";"20";"30.3"
"1027";"2°";"66";"Medio";"16";"24.24"
"1027";"3°";"56";"Avanzado";"1";"1.79"
"1027";"3°";"56";"Básico";"18";"32.14"
"1027";"3°";"56";"Crítico";"29";"51.79"
"1027";"3°";"56";"Medio";"8";"14.29"
"1027";"4°";"29";"Básico";"11";"37.93"
"1027";"4°";"29";"Crítico";"10";"34.48"
"1027";"4°";"29";"Medio";"8";"27.59"
"1027";"5°";"46";"Avanzado";"1";"2.17"
"1027";"5°";"46";"Básico";"16";"34.78"
"1027";"5°";"46";"Crítico";"22";"47.83"
"1027";"5°";"46";"Medio";"7";"15.22"
"1027";"6°";"23";"Avanzado";"4";"17.39"
"1027";"6°";"23";"Básico";"12";"52.17"
"1027";"6°";"23";"Crítico";"3";"13.04"
"1027";"6°";"23";"Medio";"4";"17.39"
"1034";"1°";"101";"Avanzado";"6";"5.94"
"1034";"1°";"101";"Básico";"15";"14.85"
"1034";"1°";"101";"Crítico";"8";"7.92"
"1034";"1°";"101";"Medio";"72";"71.29"
"1034";"2°";"117";"Avanzado";"14";"11.97"
"1034";"2°";"117";"Básico";"38";"32.48"
"1034";"2°";"117";"Crítico";"16";"13.68"
"1034";"2°";"117";"Medio";"49";"41.88"
"1034";"3°";"92";"Avanzado";"12";"13.04"
"1034";"3°";"92";"Básico";"16";"17.39"
"1034";"3°";"92";"Crítico";"34";"36.96"
"1034";"3°";"92";"Medio";"30";"32.61"
"1034";"4°";"77";"Avanzado";"2";"2.6"
"1034";"4°";"77";"Básico";"29";"37.66"
"1034";"4°";"77";"Crítico";"22";"28.57"
"1034";"4°";"77";"Medio";"24";"31.17"
"1034";"5°";"52";"Avanzado";"2";"3.85"
"1034";"5°";"52";"Básico";"21";"40.38"
"1034";"5°";"52";"Crítico";"7";"13.46"
"1034";"5°";"52";"Medio";"22";"42.31"
"1034";"6°";"52";"Avanzado";"2";"3.85"
"1034";"6°";"52";"Básico";"18";"34.62"
"1034";"6°";"52";"Crítico";"16";"30.77"
"1034";"6°";"52";"Medio";"16";"30.77"
"1037";"1°";"90";"Avanzado";"5";"5.56"
"1037";"1°";"90";"Básico";"26";"28.89"
"1037";"1°";"90";"Crítico";"12";"13.33"
"1037";"1°";"90";"Medio";"47";"52.22"
"1037";"2°";"87";"Avanzado";"9";"10.34"
"1037";"2°";"87";"Básico";"33";"37.93"
"1037";"2°";"87";"Crítico";"19";"21.84"
"1037";"2°";"87";"Medio";"26";"29.89"
"1037";"3°";"89";"Avanzado";"2";"2.25"
"1037";"3°";"89";"Básico";"34";"38.2"
"1037";"3°";"89";"Crítico";"33";"37.08"
"1037";"3°";"89";"Medio";"20";"22.47"
"1037";"4°";"83";"Avanzado";"3";"3.61"
"1037";"4°";"83";"Básico";"31";"37.35"
"1037";"4°";"83";"Crítico";"28";"33.73"
"1037";"4°";"83";"Medio";"21";"25.3"
"1037";"5°";"68";"Avanzado";"2";"2.94"
"1037";"5°";"68";"Básico";"26";"38.24"
"1037";"5°";"68";"Crítico";"31";"45.59"
"1037";"5°";"68";"Medio";"9";"13.24"
"1038";"1°";"90";"Avanzado";"4";"4.44"
"1038";"1°";"90";"Básico";"23";"25.56"
"1038";"1°";"90";"Crítico";"17";"18.89"
"1038";"1°";"90";"Medio";"46";"51.11"
"1038";"2°";"79";"Avanzado";"8";"10.13"
"1038";"2°";"79";"Básico";"22";"27.85"
"1038";"2°";"79";"Crítico";"21";"26.58"
"1038";"2°";"79";"Medio";"28";"35.44"
"1038";"3°";"83";"Avanzado";"7";"8.43"
"1038";"3°";"83";"Básico";"22";"26.51"
"1038";"3°";"83";"Crítico";"36";"43.37"
"1038";"3°";"83";"Medio";"18";"21.69"
"1038";"4°";"64";"Avanzado";"4";"6.25"
"1038";"4°";"64";"Básico";"25";"39.06"
"1038";"4°";"64";"Crítico";"13";"20.31"
"1038";"4°";"64";"Medio";"22";"34.38"
"1038";"5°";"55";"Básico";"26";"47.27"
"1038";"5°";"55";"Crítico";"18";"32.73"
"1038";"5°";"55";"Medio";"11";"20.0"
"1043";"1°";"140";"Avanzado";"22";"15.71"
"1043";"1°";"140";"Básico";"22";"15.71"
"1043";"1°";"140";"Crítico";"8";"5.71"
"1043";"1°";"140";"Medio";"88";"62.86"
"1043";"2°";"124";"Avanzado";"24";"19.35"
"1043";"2°";"124";"Básico";"18";"14.52"
"1043";"2°";"124";"Crítico";"12";"9.68"
"1043";"2°";"124";"Medio";"70";"56.45"
"1043";"3°";"123";"Avanzado";"14";"11.38"
"1043";"3°";"123";"Básico";"31";"25.2"
"1043";"3°";"123";"Crítico";"13";"10.57"
"1043";"3°";"123";"Medio";"65";"52.85"
"1043";"4°";"119";"Avanzado";"20";"16.81"
"1043";"4°";"119";"Básico";"27";"22.69"
"1043";"4°";"119";"Crítico";"8";"6.72"
"1043";"4°";"119";"Medio";"64";"53.78"
"1043";"5°";"125";"Avanzado";"12";"9.6"
"1043";"5°";"125";"Básico";"43";"34.4"
"1043";"5°";"125";"Crítico";"14";"11.2"
"1043";"5°";"125";"Medio";"56";"44.8"
"1043";"6°";"24";"Avanzado";"6";"25.0"
"1043";"6°";"24";"Básico";"2";"8.33"
"1043";"6°";"24";"Crítico";"5";"20.83"
"1043";"6°";"24";"Medio";"11";"45.83"
"1050";"1°";"154";"Avanzado";"20";"12.99"
"1050";"1°";"154";"Básico";"26";"16.88"
"1050";"1°";"154";"Crítico";"19";"12.34"
"1050";"1°";"154";"Medio";"89";"57.79"
"1050";"2°";"158";"Avanzado";"21";"13.29"
"1050";"2°";"158";"Básico";"53";"33.54"
"1050";"2°";"158";"Crítico";"24";"15.19"
"1050";"2°";"158";"Medio";"60";"37.97"
"1050";"3°";"121";"Avanzado";"30";"24.79"
"1050";"3°";"121";"Básico";"30";"24.79"
"1050";"3°";"121";"Crítico";"34";"28.1"
"1050";"3°";"121";"Medio";"27";"22.31"
"1050";"4°";"96";"Avanzado";"17";"17.71"
"1050";"4°";"96";"Básico";"29";"30.21"
"1050";"4°";"96";"Crítico";"10";"10.42"
"1050";"4°";"96";"Medio";"40";"41.67"
"1050";"5°";"58";"Avanzado";"1";"1.72"
"1050";"5°";"58";"Básico";"19";"32.76"
"1050";"5°";"58";"Crítico";"26";"44.83"
"1050";"5°";"58";"Medio";"12";"20.69"
"1050";"6°";"51";"Avanzado";"14";"27.45"
"1050";"6°";"51";"Básico";"10";"19.61"
"1050";"6°";"51";"Crítico";"9";"17.65"
"1050";"6°";"51";"Medio";"18";"35.29"
"1052";"1°";"160";"Avanzado";"8";"5.0"
"1052";"1°";"160";"Básico";"52";"32.5"
"1052";"1°";"160";"Crítico";"21";"13.12"
"1052";"1°";"160";"Medio";"79";"49.38"
"1052";"2°";"163";"Avanzado";"11";"6.75"
"1052";"2°";"163";"Básico";"53";"32.52"
"1052";"2°";"163";"Crítico";"45";"27.61"
"1052";"2°";"163";"Medio";"54";"33.13"
"1052";"3°";"160";"Avanzado";"7";"4.38"
"1052";"3°";"160";"Básico";"46";"28.75"
"1052";"3°";"160";"Crítico";"55";"34.38"
"1052";"3°";"160";"Medio";"52";"32.5"
"1052";"4°";"135";"Avanzado";"4";"2.96"
"1052";"4°";"135";"Básico";"58";"42.96"
"1052";"4°";"135";"Crítico";"43";"31.85"
"1052";"4°";"135";"Medio";"30";"22.22"
"1052";"5°";"145";"Avanzado";"2";"1.38"
"1052";"5°";"145";"Básico";"59";"40.69"
"1052";"5°";"145";"Crítico";"50";"34.48"
"1052";"5°";"145";"Medio";"34";"23.45"
"1052";"6°";"23";"Básico";"9";"39.13"
"1052";"6°";"23";"Crítico";"11";"47.83"
"1052";"6°";"23";"Medio";"3";"13.04"
"1053";"1°";"137";"Avanzado";"33";"24.09"
"1053";"1°";"137";"Básico";"17";"12.41"
"1053";"1°";"137";"Crítico";"24";"17.52"
"1053";"1°";"137";"Medio";"63";"45.99"
"1053";"2°";"132";"Avanzado";"3";"2.27"
"1053";"2°";"132";"Básico";"54";"40.91"
"1053";"2°";"132";"Crítico";"40";"30.3"
"1053";"2°";"132";"Medio";"35";"26.52"
"1053";"3°";"134";"Avanzado";"10";"7.46"
"1053";"3°";"134";"Básico";"30";"22.39"
"1053";"3°";"134";"Crítico";"70";"52.24"
"1053";"3°";"134";"Medio";"24";"17.91"
"1053";"4°";"92";"Avanzado";"29";"31.52"
"1053";"4°";"92";"Básico";"18";"19.57"
"1053";"4°";"92";"Crítico";"27";"29.35"
"1053";"4°";"92";"Medio";"18";"19.57"
"1053";"5°";"108";"Avanzado";"20";"18.52"
"1053";"5°";"108";"Básico";"30";"27.78"
"1053";"5°";"108";"Crítico";"29";"26.85"
"1053";"5°";"108";"Medio";"29";"26.85"
"1054";"1°";"118";"Avanzado";"6";"5.08"
"1054";"1°";"118";"Básico";"37";"31.36"
"1054";"1°";"118";"Crítico";"33";"27.97"
"1054";"1°";"118";"Medio";"42";"35.59"
"1054";"2°";"118";"Avanzado";"5";"4.24"
"1054";"2°";"118";"Básico";"44";"37.29"
"1054";"2°";"118";"Crítico";"44";"37.29"
"1054";"2°";"118";"Medio";"25";"21.19"
"1054";"3°";"97";"Avanzado";"2";"2.06"
"1054";"3°";"97";"Básico";"23";"23.71"
"1054";"3°";"97";"Crítico";"60";"61.86"
"1054";"3°";"97";"Medio";"12";"12.37"
"1054";"4°";"132";"Avanzado";"5";"3.79"
